Filename,Wordcount,Hyperlinks,Domains,Unique NER Entities,Total NER Entities,$ NER,% NER,% Numeric Characters,Financial Terms,SEC Terms
768_Anonymous Analytics_WU_2015.p.txt,8736,83,14,262,848,57,235,6.27,90,9
230_Prescience Investment Group_CHOP_2011.p.txt,4054,0,0,98,265,13,7,1.34,60,19
219_Richard Pearson_ONVO_2013_3.p.txt,8521,88,32,262,797,158,30,2.74,87,14
74_Bronte Capital_UTA_2011_8.p.txt,542,1,1,31,59,2,0,0.87,11,2
817_Investors for Truth_UDF_2015_1.p.txt,2359,0,0,64,180,5,8,0.56,38,1
441_Dialectic Capital_GPRO_2014.p.txt,1038,66,19,162,360,5,59,7.44,5,0
824_Melissa Davis_AVXL_2015_1.p.txt,3602,96,40,116,194,11,0,4.31,29,3
6_Bronte Capital_LINE_2013_2.p.txt,871,26,8,32,49,5,0,4.04,4,1
90415_Unemon1_USNA_2017.p.txt,291,12,3,28,90,0,26,8.72,5,0
530_Street Sweeper_NILE_2014.p.txt,1415,30,9,131,318,22,46,6.13,15,1
333_Glaucus Research Group_1337-TW_2014_2.p.txt,3470,14,5,73,210,0,17,2.05,45,3
90721_Seligman_FANH_2018.p.txt,1506,25,3,99,377,16,112,4.08,22,1
8_Citron Research_TXTR_2014_3.p.txt,1297,6,5,52,109,4,0,2.52,9,0
24_Glaucus Research Group_HAIN_2013.p.txt,16023,66,37,401,1300,44,122,4.1,141,23
91074_Upslope_SEE_2019.p.txt,2819,0,0,110,250,13,50,2.44,46,3
303615_Richard Pearson_ABEO_2018_1.p.txt,4522,46,16,190,402,82,12,3.23,19,0
307902_HindenburgResearch_BE_2019_2.p.txt,1885,22,9,60,205,15,2,1.77,33,3
379_Street Sweeper_OVRL_2014_2.p.txt,4344,233,30,325,1715,235,60,6.88,28,0
374_Pump Stopper_NEON_2014.p.txt,6086,135,49,152,391,28,17,4.65,89,7
300301_Aurelius_BOFI_2016_13.p.txt,3210,56,17,76,191,2,1,4.08,41,3
278_Whitney Tilson_BKS_2010.p.txt,1673,74,23,210,561,4,68,8.6,9,0
438_GeoInvesting_GWPH_2014.p.txt,6518,156,14,153,496,43,20,1.37,55,0
72_Prescience Investment Group_YONG_2011_1.p.txt,7163,54,16,122,477,61,18,2.4,126,5
85744_Phase Five Research_VTL_2015_2.p.txt,3151,40,9,98,323,12,76,4.95,27,2
494_Alpha Exposure_SFXE_2014_2.p.txt,840,7,2,32,89,25,5,2.7,30,0
300323_Aurelius_MDXG_2018_6.p.txt,2042,33,7,32,101,2,0,1.12,14,0
484_Forensic Factor_TSTC_2011_1.p.txt,8036,109,35,318,1220,65,108,6.07,140,29
301257_Citron_JMIA_2019.p.txt,3511,10,6,101,325,14,15,1.77,75,9
173_Shortzilla_HLF_2013_3.p.txt,1578,8,3,41,131,0,12,2.11,11,0
319_Alpha Exposure_UNXL_2013_2.p.txt,2619,15,3,27,103,2,2,1.85,15,1
365_Pump Stopper_PVCT_2014_1.p.txt,7792,152,47,278,881,111,23,4.2,124,5
423_Street Sweeper_JIVE_2012_1.p.txt,4180,271,46,225,1057,55,35,6.69,36,4
299_GeoInvesting_CBEH_2011.p.txt,320,5,2,28,53,11,0,5.08,6,0
532_RH Analytics_HCI_2014_2.p.txt,6542,44,12,199,696,8,61,2.84,73,11
608_Pump Stopper_CDZI_2015.p.txt,14203,183,44,358,1505,188,69,4.0,131,1
91444_Muddy Waters_NNOX_2020.p.txt,366,6,6,26,42,8,2,5.46,2,0
271_Street Sweeper_CNDO_2013.p.txt,3941,132,45,230,605,59,22,6.51,31,2
512_Gotham Investing_AFSI_2015_10.p.txt,1046,23,10,75,176,9,11,4.14,3,12
301248_Citron_MNK_2018.p.txt,1342,24,10,58,130,14,3,2.98,6,0
99_Richard Pearson_NEPT_2012.p.txt,8827,106,33,285,1065,244,34,3.71,93,5
302_Citron Research_WRLD_2009_5.p.txt,2075,28,11,93,323,12,98,3.29,21,0
26_Muddy Waters_O32-SG_2012_6.p.txt,1269,0,0,37,67,13,1,1.4,6,0
307705_Studioso_IRE_2011_2.p.txt,490,17,3,76,211,21,16,5.52,0,0
771_Alpha Exposure_EROS_2015_2.p.txt,3926,54,17,142,443,33,33,4.83,80,1
645_GeoInvesting_JRJC_2015_2.p.txt,806,10,5,39,90,5,0,2.99,4,0
139_Anonymous Analytics_JOY_2013.p.txt,12338,64,14,206,1084,36,72,3.18,76,50
303601_Richard Pearson_CECO_2016_1.p.txt,5907,110,26,153,711,94,9,6.05,33,1
614_Richard Pearson_AMCN_2015_2.p.txt,4013,33,9,72,380,42,35,2.34,33,6
307711_Studioso_NBGGY_2013_1.p.txt,414,17,9,66,200,24,16,5.34,15,0
301302_Forensic Research Analyst_XON_2016_2.p.txt,515,13,3,12,27,0,1,6.12,6,0
90412_JCap_SNA_2017.p.txt,7298,11,1,170,601,4,159,2.28,105,6
408_Bronte Capital_NOG_2011_2.p.txt,2084,81,10,115,304,31,6,6.11,18,0
393_Xuhua Zhou_NBG_2013.p.txt,2106,26,4,69,259,6,16,5.04,27,0
129_Bronte Capital_FMCN_2012_6.p.txt,2394,108,7,87,293,50,0,7.04,16,1
301902_Gotham_AR4_2017_1.p.txt,17248,81,35,537,2278,4,274,5.95,292,44
594_Alpha Exposure_ONVO_2015.p.txt,2220,41,14,147,459,7,43,5.91,13,15
34_Jeffrey Gundlach_CMG_2013_1.p.txt,7931,91,6,310,1279,55,113,4.27,92,0
255_Spruce Point Capital_JE_2013.p.txt,9221,43,21,499,1295,220,136,3.93,126,11
90697_Cliffside_ONVO_2018.p.txt,6721,74,28,219,717,42,162,3.09,68,6
183_Infitialis_CP_2013.p.txt,4549,62,19,237,766,24,21,4.06,47,3
524_Asensio_CSKI_2009_2.p.txt,682,37,4,54,91,5,0,2.89,3,3
296_Meson Capital_OMEX_2013_2.p.txt,1111,6,2,78,171,21,1,3.12,8,0
90339_Citron_IOC_2006.p.txt,1171,23,9,96,274,14,73,3.42,13,0
91140_Culper_PUMP_2019_3.p.txt,1826,2,2,44,117,15,0,1.45,44,3
301232_Citron_EXAS_2018.p.txt,2082,20,10,89,169,11,5,2.59,11,1
304117_Street Sweeper_MBOT_2017_1.p.txt,2136,44,9,103,262,55,15,5.48,34,3
761_Greenwich Research Group_LOB_2015.p.txt,3363,24,8,133,330,41,20,3.74,13,1
91289_Muddy Waters_EHTH_2020.p.txt,5814,5,3,141,424,78,39,2.59,78,0
302102_Iceberg_Noble_2018_11.p.txt,984,36,3,33,80,1,0,6.05,4,0
88_Richard Pearson_EAC_2013.p.txt,2331,39,13,69,241,32,23,3.61,22,2
524_Asensio_CSKI_2010_36.p.txt,1151,39,5,80,142,3,0,2.47,6,7
103_Richard Pearson_CBAK_2012_1.p.txt,3039,44,10,121,366,95,8,3.0,26,5
10253_Asensio_DMC_2006_2.p.txt,1436,26,2,85,182,10,0,2.41,3,1
497_Pump Stopper_CIA_2014.p.txt,3107,28,10,89,396,19,27,3.64,41,3
685_Kerrisdale Capital_BAVA-CSE_2015_1.p.txt,26407,34,23,549,1689,119,68,3.61,133,0
7_Whitney Tilson_LL_2015_10.p.txt,2738,28,8,68,143,1,0,2.49,28,0
303501_RH Analytics_HCI_2017_4.p.txt,1870,26,8,72,210,13,16,2.87,21,2
749_Citron Research_TWOU_2015.p.txt,9459,21,15,216,626,44,38,2.49,89,5
302210_Kerrisdale_PRTA_2017_1.p.txt,14213,2,2,177,664,9,111,2.99,68,2
304901_GlassHouseResearch_OMCL_2019_2.p.txt,4748,0,0,90,322,20,4,1.54,65,3
20_Muddy Waters_ONP_2010_3.p.txt,4960,0,0,73,193,8,0,0.52,28,1
277_Asensio_OLED_2013_23.p.txt,880,37,4,40,78,0,1,1.49,1,0
90732_Gotham_MED_2018_1.p.txt,39406,99,24,666,3288,82,248,13.54,201,3
658_Citron Research_AMSC_2008_2.p.txt,2163,31,12,102,356,30,83,4.57,15,4
91080_Night Market Research_AMPE_2019_1.p.txt,3866,82,10,131,538,22,113,4.46,58,11
90758_FuzzyPanda_RDVT_2018.p.txt,5898,138,48,292,1208,70,216,5.03,64,6
658_Citron Research_AMSC_2010_4.p.txt,1327,27,10,56,268,7,84,5.23,6,1
722_Martin Shkreli_NEOP_2011_3.p.txt,1372,5,1,35,92,0,9,2.68,8,0
92393_Chimin Sang_GA_2009_1.p.txt,748,11,1,76,217,15,62,3.02,8,0
464_GeoInvesting_ISNS_2014_2.p.txt,500,26,2,19,23,5,0,1.88,1,0
118_Kerrisdale Capital_CAST_2011_2.p.txt,3918,44,6,151,571,39,13,4.22,69,48
682_Richard Pearson_FTK_2015.p.txt,2017,20,5,72,243,15,41,3.87,11,6
90_Citron Research_Z_2013_3.p.txt,4145,17,6,129,383,16,45,3.25,34,0
296_Meson Capital_OMEX_2014_22.p.txt,1755,21,4,113,346,3,2,3.22,6,0
300108_Alpha Exposure_ATHX_2017.p.txt,2964,52,11,116,459,34,101,4.93,27,1
305512_Fraud Research_OLMM_2018_1.p.txt,679,61,19,114,262,23,4,4.55,0,0
90778_Red Owl_YETI_2018.p.txt,3914,41,19,111,290,33,38,3.98,71,4
234_GeoInvesting_RAYS_2011_1.p.txt,11103,140,47,435,1483,125,56,3.71,110,16
302906_Off Wall Street_TVTY_2018_1.p.txt,10863,3,2,303,2148,86,709,8.29,175,1
524_Asensio_CSKI_2009_6.p.txt,757,38,4,33,69,0,0,2.4,4,0
296_Meson Capital_OMEX_2013_6.p.txt,2807,16,3,80,219,20,10,1.81,24,2
432_Citron Research_CHBT_2011_4.p.txt,1062,14,5,76,246,0,75,3.26,5,0
301514_GeoInvesting_SVA_2016_1.p.txt,6940,49,18,227,896,21,6,2.56,56,1
752_Suhail Capital_VEEV_2014_6.p.txt,2318,19,9,40,122,4,1,2.32,21,1
300301_Aurelius_BOFI_2016_9.p.txt,2601,61,27,79,287,27,1,3.81,20,1
342_Street Sweeper_BRLI_2014.p.txt,7201,119,34,218,534,14,16,2.02,37,0
300804_Bonitas Research_1044HK_2018.p.txt,27037,98,19,739,4149,26,928,9.96,160,64
476_Copperfield Research_BBSI_2014_2.p.txt,773,7,3,17,43,19,1,2.52,12,0
187_Bronte Capital_GFRE_2011.p.txt,863,29,9,48,76,6,0,5.55,4,2
256_Street Sweeper_PHMD_2013_2.p.txt,2688,31,14,167,365,38,35,2.88,23,1
524_Asensio_CSKI_2010_32.p.txt,1138,44,5,51,118,0,0,2.3,4,2
91188_Akram_s Razor_DBX_2019.p.txt,5927,54,16,163,637,27,123,3.09,56,0
302803_Muddy Waters_SAX_2016_3.p.txt,2307,0,0,32,80,0,0,1.24,15,0
91421_Hindenburg_NKLA_2020.p.txt,78077,2331,1246,1851,14793,410,2585,3.16,578,13
307106_JCAP_FANH_2019_2.p.txt,5926,18,10,294,1070,10,166,3.89,70,4
408_Bronte Capital_NOG_2011_6.p.txt,637,1,1,58,84,0,4,1.95,9,0
729_Martin Shkreli_MSB-AU_2011.p.txt,1463,16,2,45,73,10,13,1.44,16,0
350_Glaucus Research Group_AAMC_2014_1.p.txt,13165,20,9,436,1962,298,191,4.05,263,3
129_Bronte Capital_FMCN_2012_2.p.txt,1200,68,8,56,134,4,6,6.58,19,0
392_Anonymous Analytics_CMGHF_2011.p.txt,14158,53,18,378,1526,50,263,4.44,67,10
726_Martin Shkreli_ZLCS_2011_1.p.txt,473,3,2,26,47,17,1,3.27,10,0
597_The Friendly Bear_FRPT_2015_3.p.txt,1311,15,7,35,57,0,8,2.99,10,0
754_ION Asset Management_ATC-NL_2015.p.txt,2246,0,0,91,226,5,56,5.06,17,6
301202_Citron_JCOM_2016.p.txt,7027,45,16,200,547,96,41,3.94,79,10
302511_Mako_AKTS_2017_1.p.txt,10572,219,38,301,966,56,87,6.64,77,19
277_Asensio_OLED_2013_9.p.txt,1260,40,4,45,89,0,0,1.74,3,0
630_Mithra Forensic Research_VIPS_2015_1.p.txt,15538,142,18,379,1278,154,86,4.14,237,106
302502_Mako_WKHS_2016_2.p.txt,7356,93,22,179,637,92,42,4.07,46,11
212_Richard Pearson_MDXG_2014_1.p.txt,6355,59,15,157,505,86,33,2.49,39,2
689_Cable Car Capital_EXAS_2015_10.p.txt,2371,0,0,59,71,0,1,2.88,22,0
301901_Gotham_MDCA_2016_1.p.txt,10384,25,11,545,1818,303,100,4.24,232,27
90419_Unemon1_NTRP_2017.p.txt,637,22,12,65,136,5,26,5.7,11,0
615_Gotham City Research_EIGI_2015_4.p.txt,791,0,0,29,84,0,2,0.25,18,0
142_Xuhua Zhou_LL_2013_2.p.txt,1817,20,6,50,111,3,6,2.04,5,0
512_Gotham Investing_AFSI_2014_14.p.txt,2188,20,4,82,204,16,3,3.04,35,2
307224_Jay Yoon_CGI_2016_3.p.txt,1572,63,6,149,700,113,24,4.36,24,0
285_Russian Hill Capital_WHX_2014.p.txt,696,7,2,49,103,2,1,5.34,9,9
91119_The Capitolist_CYRX_2019_1.p.txt,2332,55,13,113,462,9,144,4.7,27,2
26_Muddy Waters_O32-SG_2012_2.p.txt,41894,73,38,785,3215,760,129,3.3,294,28
303207_Prescience_K_2019_3.p.txt,8361,72,6,302,1120,89,94,3.79,151,0
61_Alfred Little_CBEH_2011_2.p.txt,766,8,4,24,27,0,1,2.26,11,4
304314_Well_3758_2017_1.p.txt,3251,1,1,144,338,0,36,5.08,43,0
300339_Aurelius_INS_2019_1.p.txt,4346,61,21,156,451,53,9,3.27,36,4
296_Meson Capital_OMEX_2014_26.p.txt,529,8,4,54,76,0,0,2.95,2,0
300901_Bronte_VRX_2016_2.p.txt,993,24,8,53,127,5,1,4.24,4,3
355_Kerrisdale Capital_CATM_2014_1.p.txt,17339,114,26,521,2217,235,351,8.42,359,17
364_Lemelson Capital_LGND_2014.p.txt,9077,28,8,226,706,111,54,2.36,155,20
89831_Citron_BRLC_2006_1.p.txt,988,18,5,87,223,17,66,3.59,13,1
487_Bronte Capital_CAGC_2011_4.p.txt,870,26,7,66,121,0,13,5.19,9,1
304031_Spruce Point Capital_MOMO_2018.p.txt,24969,103,64,1031,3990,398,247,4.41,265,34
641_Street Sweeper_ICLD_2015.p.txt,1556,40,11,109,208,40,8,7.96,21,7
90705_The Capitolist_TRUP_2018_9.p.txt,1507,36,11,112,330,6,79,3.28,21,0
762_Quintessential Capital Management_GBO-GB_2015.p.txt,9113,17,15,228,471,17,11,2.02,66,2
302808_Muddy Waters_6594JP_2016.p.txt,4375,13,5,147,488,34,40,6.21,44,4
307719_Studioso_ACTG_2017_1.p.txt,605,27,7,111,340,76,12,7.64,1,0
714_Kynikos Associates_LNG_2015.p.txt,1349,86,20,165,388,8,41,6.47,1,0
277_Asensio_OLED_2013_27.p.txt,1152,42,5,100,194,0,0,1.42,0,1
748_Cable Car Capital_WRLD_2014_1.p.txt,5299,1,1,163,329,43,35,1.38,57,0
621_Greenlight Capital_PXD_2015.p.txt,9980,19,7,285,1486,213,54,18.84,177,2
577_The Friendly Bear_TRUE_2015.p.txt,5243,45,16,106,216,31,16,2.98,72,6
822_Well Investments Research_8002-JP_2015_1.p.txt,14669,95,23,330,1133,47,71,3.49,167,5
90192_K2_AKG_2016_1.p.txt,9755,0,0,175,536,51,75,4.25,64,3
301408_Friendly Bear_HMCBF_2016_1.p.txt,4806,60,20,119,508,6,6,2.49,37,6
84_Kynikos Associates_STX_2013.p.txt,1776,155,31,270,1629,0,329,15.44,12,0
400_Alpha Exposure_CLSN_2013_4.p.txt,938,16,3,28,43,5,1,4.36,8,1
90203_Mako_OCAT_2015_1.p.txt,10033,240,58,333,1274,38,271,4.82,76,14
332_Pump Stopper_UNIS_2014_2.p.txt,1013,16,5,53,118,31,3,5.32,25,7
153_Ottoman Bay_GA_2014_2.p.txt,2609,24,7,107,305,5,23,3.14,34,5
300334_Aurelius_HIIQ_2018_1.p.txt,3695,92,12,157,395,13,7,2.86,20,3
92126_Asensio_LDK_2006_8.p.txt,840,22,2,37,78,0,0,1.22,2,1
7_Whitney Tilson_LL_2015_14.p.txt,1336,10,4,18,38,4,2,1.64,11,0
396_Citron Research_ZAGG_2011_1.p.txt,2703,50,11,123,324,22,32,4.09,16,9
446_Bronte Capital_NUS_2014_1.p.txt,3094,138,10,77,319,34,0,10.71,25,0
175_Whitney Tilson_HLF_2014_3.p.txt,1195,8,3,28,66,7,3,1.54,9,0
307212_Jay Yoon_WIFI_2015_2.p.txt,315,12,1,46,130,22,2,1.89,5,0
300319_Aurelius_PME_2017_2.p.txt,2597,56,18,81,196,15,8,2.95,23,8
90613_JCap_MARK_2018_1.p.txt,7554,16,9,224,656,36,14,2.79,59,5
237_Street Sweeper_MILL_2011_1.p.txt,2691,154,28,164,429,59,33,9.2,25,7
53_Kerrisdale Capital_FIRE_2013.p.txt,8108,105,35,277,1092,67,114,4.39,144,6
585_Street Sweeper_EBIX_2015_2.p.txt,4361,69,8,151,478,128,2,6.92,62,11
307222_Jay Yoon_BRS_2016_1.p.txt,1981,59,15,268,1370,179,76,3.47,0,0
740_BlueMountain Capital Management_MAT_2015.p.txt,1203,25,5,107,168,4,5,5.25,8,0
764_Street Sweeper_HEAR_2015_1.p.txt,2321,57,11,120,302,46,33,5.58,18,0
269_Bronte Capital_VRX_2016_13.p.txt,1630,72,10,88,212,0,12,4.99,6,0
63_Alfred Little_PUDA_2011_2.p.txt,991,6,2,39,155,45,5,3.7,17,0
532_RH Analytics_HCI_2015_18.p.txt,431,5,3,17,38,0,3,2.48,5,0
513_Gotham Investing_CAB_2014.p.txt,4397,31,4,125,378,57,63,4.79,76,5
90402_Long Short Value_BGFV_CAT_MFIN_TRUP_2017.p.txt,2813,50,13,175,693,21,213,3.69,26,0
786_Bronte Capital_FTK_2015.p.txt,6564,218,27,123,503,3,10,4.5,24,6
524_Asensio_CSKI_2009_25.p.txt,816,38,4,62,97,7,0,2.14,5,5
91235_JCap_LK_2020.p.txt,2978,7,3,115,355,3,35,3.16,51,0
752_Suhail Capital_VEEV_2016_15.p.txt,5616,30,3,128,408,25,39,1.88,70,0
91292_Spruce Point_ALGN_2020.p.txt,31270,68,31,935,4159,660,514,5.16,243,10
90705_The Capitolist_TRUP_2018_17.p.txt,961,23,6,74,252,13,87,4.65,8,2
638_Cable Car Capital_PLUS-GB_2015_2.p.txt,2765,131,9,78,174,12,8,4.19,35,1
604_Glaucus Research Group_Rolta_2015_3.p.txt,14600,22,16,272,985,38,45,2.45,131,15
120_Citron Research_CCME_2011_1.p.txt,2276,51,17,140,477,13,94,3.41,15,1
730_Martin Shkreli_HGSI_2011.p.txt,379,4,1,27,44,11,1,2.21,8,0
301502_GeoInvesting_NHTC_2016_3.p.txt,1676,15,4,89,314,13,9,2.81,7,4
292_Muddy Waters_NQ_2013_6.p.txt,3412,0,0,166,390,4,9,1.0,15,3
560_Lakewood Capital_WOW-AU_2015.p.txt,2631,44,12,118,399,25,43,2.7,17,0
91305_Wolfpack_INSP_2019.p.txt,32810,211,47,564,1935,286,243,4.43,140,3
69_Gotham City Research_EBIX_2013_1.p.txt,17375,30,17,898,3086,620,122,6.32,197,97
307215_Jay Yoon_UEPS_2016_4.p.txt,1020,35,9,175,607,0,18,2.62,0,0
304106_Street Sweeper_AWSM_2018_4.p.txt,953,41,3,26,42,8,3,1.29,5,1
46_Glaucus Research Group_639-HK_2012_2.p.txt,11328,51,11,205,943,31,137,7.13,64,8
697_Suhail Capital_MBLY_2015_2.p.txt,4976,48,21,114,238,11,13,2.01,36,0
301308_Forensic Research Analyst_NVAFF_2017_2.p.txt,292,6,1,25,47,0,3,2.74,4,0
301227_Citron_UBNT_2017_1.p.txt,2842,28,13,128,276,7,8,1.85,18,0
305509_Fraud Research_VPOR_2014_2.p.txt,486,35,14,116,339,8,10,4.28,6,0
532_RH Analytics_HCI_2014_6.p.txt,3606,21,2,123,398,43,11,3.27,39,8
90892_Hindenburg_SKYS_2019.p.txt,2753,43,9,97,206,27,10,4.18,41,7
304111_Street Sweeper_CVM_2019_1.p.txt,1346,18,5,63,131,20,3,2.65,12,2
304023_Spruce Point Capital_BLDP_2018.p.txt,3930,23,9,240,857,41,63,5.86,65,1
91316_Bonitas_PETS_2020.p.txt,11289,19,2,573,2410,33,82,3.98,86,51
689_Cable Car Capital_EXAS_2015_4.p.txt,1521,114,8,51,111,0,1,3.56,12,0
77175_Citron_AMSC_2008_1.p.txt,2014,22,4,118,396,31,89,3.3,30,2
344_GeoInvesting_AEGR_2014.p.txt,15251,354,24,341,1052,24,29,1.99,102,13
511_Richard Pearson_GSAT_2014_3.p.txt,2808,39,14,107,262,6,5,3.3,17,6
320_Gravity Research Group_EXAS_2014.p.txt,10641,51,7,174,891,114,65,2.34,116,0
91125_GeoInvesting_TIGR_2019.p.txt,8970,23,17,177,638,15,17,1.21,112,3
91238_Kerrisdale_MTCH_2020.p.txt,14767,82,39,270,1177,63,50,3.04,108,10
279_Muddy Waters_AMT_2013_4.p.txt,2339,0,0,68,154,39,6,1.68,23,0
90527_The Capitolist_LCI_2017_1.p.txt,1247,16,5,58,183,0,38,3.45,18,0
304030_Spruce Point Capital_HTA_2018.p.txt,9270,70,25,543,1841,65,341,5.78,115,24
524_Asensio_CSKI_2009_18.p.txt,874,38,5,53,104,7,1,2.84,2,3
218_GeoInvesting_ONVO_2012.p.txt,2229,20,6,82,249,49,6,4.58,28,17
269_Bronte Capital_VRX_2014_4.p.txt,9289,146,9,184,881,15,5,2.14,242,14
108_Greenlight Capital_LEH_2008.p.txt,4290,0,0,116,299,46,11,1.26,41,13
366_GeoInvesting_PGFY_2014_1.p.txt,2547,72,7,84,198,23,2,2.46,23,13
369_Street Sweeper_ZEN-CA_2013.p.txt,6338,241,47,186,793,38,36,2.87,27,1
5_GeoInvesting_LPH_2013_1.p.txt,9282,37,17,230,1254,24,33,3.32,83,24
403_Alpha Exposure_CVV_2013_4.p.txt,1019,16,3,53,160,19,6,5.82,11,0
307204_Jay Yoon_RST_2015_3.p.txt,336,10,1,58,186,11,15,2.97,6,0
7_Whitney Tilson_LL_2013_1.p.txt,24697,8,4,509,1854,249,182,2.43,136,4
689_Cable Car Capital_EXAS_2015_6.p.txt,1312,117,7,67,185,0,0,3.96,15,0
301221_Citron_MNK_2017_1.p.txt,2633,37,12,99,269,11,11,3.04,11,0
900770_Copperfield_TCX_2018.p.txt,5345,47,15,280,797,72,141,2.76,107,6
77_Alfred Little_BORN_2010_2.p.txt,1913,10,1,73,189,2,12,5.2,14,18
173_Shortzilla_HLF_2013_5.p.txt,399,5,3,35,89,0,0,5.64,4,2
319_Alpha Exposure_UNXL_2013_4.p.txt,1352,17,4,83,211,24,3,3.89,16,8
669_Anonymous Analytics_555-HK_2015.p.txt,11291,111,24,271,1104,99,146,5.82,150,18
303902_SkyTides_VCRA_2016_1.p.txt,12057,120,33,295,1370,58,12,3.4,130,5
304018_Spruce Point Capital_EVI_2017.p.txt,7117,69,31,527,1427,216,185,7.11,139,8
381_Richard Pearson_NWBO_2014.p.txt,11568,99,19,149,817,29,5,1.81,122,6
301227_Citron_UBNT_2017_3.p.txt,432,0,0,17,36,2,3,8.75,5,0
532_RH Analytics_HCI_2014_4.p.txt,5560,28,5,218,702,55,52,3.11,73,21
83_Kynikos Associates_WDC_2013.p.txt,1776,155,31,270,1629,0,329,15.44,12,0
785_Alpha Exposure_MESO_2015_2.p.txt,2047,29,7,26,56,3,6,4.36,16,0
77582_Citron_VLNC_2008.p.txt,1279,21,7,92,282,27,57,3.38,18,5
90_Citron Research_Z_2012_1.p.txt,6607,16,7,161,513,41,28,2.72,78,4
544_Street Sweeper_ANFI_2015.p.txt,153175,3888,568,3773,18303,2297,1414,4.62,1131,173
301512_GeoInvesting_SFOOF_2016_1.p.txt,6360,47,6,178,833,35,60,3.43,115,21
228_Spruce Point Capital_GSOL_2011_2.p.txt,4666,58,13,150,438,14,28,4.37,63,1
512_Gotham Investing_AFSI_2015_9.p.txt,2834,40,7,119,343,7,20,3.86,28,2
166_Kynikos Associates_MCO_2007.p.txt,2123,9,3,57,115,10,0,1.9,13,2
5_GeoInvesting_LPH_2013_3.p.txt,215,7,4,23,54,0,0,5.74,1,0
302908_Off Wall Street_ARCB_2018_1.p.txt,11617,3,2,441,2120,97,627,7.88,156,1
473_Whitney Tilson_EXAS_2015.p.txt,1580,18,7,100,169,40,5,2.8,19,0
333_Glaucus Research Group_1337-TW_2014_4.p.txt,2980,3,2,64,147,0,0,0.6,45,7
175_Whitney Tilson_HLF_2016_4.p.txt,687,7,3,41,74,0,15,3.36,5,2
376_Richard Pearson_OHRP_2014_1.p.txt,3179,35,13,114,318,31,9,2.61,24,10
300602_Blue Orca_GDS_2018_1.p.txt,18844,94,17,328,1443,20,165,5.15,202,64
557_Orange Capital_2282-HK_2015.p.txt,1191,64,5,141,203,10,11,3.34,6,0
90527_The Capitolist_LCI_2017_3.p.txt,1318,25,5,58,222,2,45,5.39,21,0
269_Bronte Capital_VRX_2014_6.p.txt,1752,68,7,85,215,38,2,10.88,14,0
574_Street Sweeper_EYES_2015.p.txt,2397,67,25,176,394,42,12,3.91,20,2
90164_Kerrisdale_DISH_2016.p.txt,21204,84,39,392,1478,229,159,4.34,133,1
148_Bronte Capital_ARLP_2013_1.p.txt,1312,27,8,73,115,12,7,2.52,5,1
511_Richard Pearson_GSAT_2014_1.p.txt,3724,30,5,64,274,63,17,2.88,28,0
778_Emperor Has No Clothes_HLTH_2015_1.p.txt,6626,70,21,251,830,84,65,3.48,64,2
329_Kerrisdale Capital_UNIS_2014_4.p.txt,1405,17,4,63,125,14,3,3.64,29,1
523_Asensio_AOBI_2009_10.p.txt,1348,57,5,98,209,21,1,2.56,12,5
12478_Chimin Sang_YOKU_2011_2.p.txt,1068,23,2,63,314,4,115,3.48,11,0
91449_Spruce Point_NOVA_2020.p.txt,20942,92,46,938,5249,1477,311,5.25,445,36
524_Asensio_CSKI_2009_27.p.txt,933,46,4,80,160,6,2,2.29,2,3
91037_Mako_AERI_2019.p.txt,4490,43,20,196,591,83,99,3.17,58,3
764_Street Sweeper_HEAR_2016_2.p.txt,1903,50,17,73,149,11,4,5.59,20,2
93_Spruce Point Capital_CIS_2011_2.p.txt,5390,73,16,176,608,16,19,3.47,59,6
432_Citron Research_CHBT_2010_2.p.txt,1976,22,10,91,307,21,87,4.27,22,4
207_Lakewood Capital_OPK_2013.p.txt,29042,342,61,823,3647,535,172,7.0,158,97
294_Copperfield Research_SODA_2013_2.p.txt,1110,8,1,51,136,38,12,3.01,20,0
430_Kerrisdale Capital_ONP_2010_4.p.txt,1858,26,4,113,340,16,12,3.99,38,5
476_Copperfield Research_BBSI_2015_4.p.txt,883,8,2,58,131,24,19,4.82,38,0
795_796_797_Spruce Point Capital_CRESY_IRS_IDBD-IL_2015_1.p.txt,28430,154,71,1229,4759,557,429,5.14,425,55
91333_Culper_VBIV_2020.p.txt,5962,31,18,249,760,93,20,3.13,48,2
6_Bronte Capital_LINE_2013_4.p.txt,2050,68,8,53,175,11,0,6.51,21,3
269_Bronte Capital_VRX_2016_11.p.txt,826,25,7,48,79,0,3,3.15,6,1
655_Street Sweeper_NWBO_2015.p.txt,945,49,15,74,123,21,1,5.26,9,2
90613_JCap_MARK_2018_3.p.txt,1719,4,1,84,194,28,5,3.08,24,1
607_Hayman Capital Management_PCYC_2015.p.txt,13784,1,1,395,1095,1,7,6.06,154,17
648_Cannell Capital_ERN_2015.p.txt,2651,26,14,233,551,65,15,4.14,28,3
301402_Friendly Bear_STMP_2016_2.p.txt,5390,49,9,97,412,11,22,3.46,120,12
616_Forensic Factor_IBP_2015.p.txt,7134,91,17,222,782,101,59,4.73,105,6
301405_Friendly Bear_PRI_2016_1.p.txt,10627,122,20,156,1075,10,38,3.23,121,1
